timestamp,/sys/class/thermal/thermal_zone0/temp,/sys/devices/system/cpu/cpu0/cpufreq/cpuinfo_cur_freq,/sys/devices/platform/cpu-throttle-alert/thermal_trip_event,/sys/class/thermal/thermal_zone1/temp,/sys/class/devfreq/17000000.gpu/cur_freq,/sys/devices/platform/gpu-throttle-alert/thermal_trip_event
2025-09-26T16:34:56+09:00,91062,2201600,0,83031,408000000,0
2025-09-26T16:35:06+09:00,90968,2201600,0,83250,408000000,0
2025-09-26T16:35:17+09:00,90843,2201600,0,83500,408000000,0
2025-09-26T16:35:27+09:00,91156,2201600,0,83312,306000000,0
2025-09-26T16:35:37+09:00,90968,2201600,0,83250,408000000,0
2025-09-26T16:35:47+09:00,90937,2201600,0,83343,408000000,0
2025-09-26T16:35:57+09:00,91343,2201600,0,83250,510000000,0
2025-09-26T16:36:07+09:00,91125,2201600,0,83625,510000000,0
2025-09-26T16:36:17+09:00,91406,2201600,0,83437,408000000,0
2025-09-26T16:36:27+09:00,91156,2201600,0,83468,408000000,0
2025-09-26T16:36:38+09:00,91468,2201600,0,83843,510000000,0
2025-09-26T16:36:48+09:00,91500,2201600,0,83375,408000000,0
2025-09-26T16:36:58+09:00,91312,2201600,0,83875,510000000,0
2025-09-26T16:37:08+09:00,91312,2201600,0,83812,408000000,0
2025-09-26T16:37:18+09:00,91687,2201600,0,83750,408000000,0
2025-09-26T16:37:28+09:00,91406,2201600,0,83625,408000000,0
2025-09-26T16:37:38+09:00,91718,2201600,0,83656,510000000,0
2025-09-26T16:37:48+09:00,91781,2201600,0,83593,408000000,0
2025-09-26T16:37:58+09:00,91562,2201600,0,83937,612000000,0
2025-09-26T16:38:09+09:00,91531,2201600,0,83781,408000000,0
2025-09-26T16:38:19+09:00,91656,2201600,0,84000,612000000,0
2025-09-26T16:38:29+09:00,91593,2201600,0,84062,408000000,0
2025-09-26T16:38:39+09:00,91718,2201600,0,83968,510000000,0
2025-09-26T16:38:49+09:00,91750,2201600,0,84062,510000000,0
2025-09-26T16:38:59+09:00,91812,2201600,0,84156,510000000,0
2025-09-26T16:39:09+09:00,91812,2201600,0,83968,510000000,0
2025-09-26T16:39:19+09:00,92031,2201600,0,84031,408000000,0
2025-09-26T16:39:30+09:00,91875,2201600,0,84156,408000000,0
2025-09-26T16:39:40+09:00,91812,2201600,0,84062,408000000,0
2025-09-26T16:39:50+09:00,92062,2201600,0,84312,408000000,0
2025-09-26T16:40:00+09:00,92093,2201600,0,84468,408000000,0
2025-09-26T16:40:10+09:00,91843,2201600,0,84187,408000000,0
2025-09-26T16:40:20+09:00,92031,2201600,0,84343,408000000,0
2025-09-26T16:40:31+09:00,92093,2201600,0,84437,510000000,0
2025-09-26T16:40:41+09:00,92093,2201600,0,84312,510000000,0
2025-09-26T16:40:51+09:00,92125,2201600,0,84593,510000000,0
2025-09-26T16:41:01+09:00,92125,2201600,0,84437,408000000,0
2025-09-26T16:41:11+09:00,92156,2201600,0,84625,408000000,0
2025-09-26T16:41:21+09:00,92375,2201600,0,84593,408000000,0
2025-09-26T16:41:31+09:00,92250,2201600,0,84406,408000000,0
2025-09-26T16:41:41+09:00,92312,2201600,0,84468,510000000,0
2025-09-26T16:41:52+09:00,92375,2201600,0,84843,612000000,0
2025-09-26T16:42:02+09:00,92593,2201600,0,84750,510000000,0
2025-09-26T16:42:12+09:00,92312,2201600,0,84812,306000000,0
2025-09-26T16:42:22+09:00,92656,2201600,0,84687,408000000,0
2025-09-26T16:42:32+09:00,92562,2201600,0,84562,306000000,0
2025-09-26T16:42:42+09:00,92375,2201600,0,84531,408000000,0
2025-09-26T16:42:52+09:00,92781,2201600,0,84812,408000000,0
2025-09-26T16:43:02+09:00,92437,2201600,0,84718,408000000,0
2025-09-26T16:43:13+09:00,92593,2201600,0,84625,306000000,0
2025-09-26T16:43:23+09:00,92531,2201600,0,84843,918000000,0
2025-09-26T16:43:33+09:00,92687,2201600,0,84750,408000000,0
2025-09-26T16:43:43+09:00,92718,2201600,0,84781,306000000,0
2025-09-26T16:43:53+09:00,92718,2201600,0,84812,306000000,0
2025-09-26T16:44:03+09:00,92687,2201600,0,84937,306000000,0
2025-09-26T16:44:13+09:00,92718,2201600,0,84937,510000000,0
2025-09-26T16:44:24+09:00,92750,2201600,0,84906,408000000,0
2025-09-26T16:44:34+09:00,92812,2201600,0,85125,510000000,0
2025-09-26T16:44:44+09:00,92656,2201600,0,84843,408000000,0
2025-09-26T16:44:54+09:00,92750,2201600,0,84843,306000000,0
2025-09-26T16:45:04+09:00,92750,2201600,0,85187,306000000,0
2025-09-26T16:45:14+09:00,92843,2201600,0,84875,306000000,0
2025-09-26T16:45:25+09:00,92781,2201600,0,84937,408000000,0
2025-09-26T16:45:35+09:00,92843,2201600,0,85218,408000000,0
2025-09-26T16:45:45+09:00,92906,2201600,0,84875,306000000,0
2025-09-26T16:45:55+09:00,93093,2201600,0,85062,306000000,0
2025-09-26T16:46:05+09:00,93000,2201600,0,85093,306000000,0
2025-09-26T16:46:15+09:00,93093,2201600,0,85062,306000000,0
2025-09-26T16:46:25+09:00,93187,2201600,0,85125,306000000,0
2025-09-26T16:46:36+09:00,93031,2201600,0,85156,408000000,0
2025-09-26T16:46:46+09:00,93031,2201600,0,85375,408000000,0
2025-09-26T16:46:56+09:00,93312,2201600,0,85187,306000000,0
2025-09-26T16:47:06+09:00,93156,2201600,0,85062,306000000,0
2025-09-26T16:47:16+09:00,93062,2201600,0,85281,408000000,0
2025-09-26T16:47:26+09:00,93312,2201600,0,85218,408000000,0
2025-09-26T16:47:36+09:00,93218,2201600,0,85156,306000000,0
2025-09-26T16:47:46+09:00,93437,2201600,0,85531,408000000,0
2025-09-26T16:47:57+09:00,93218,2201600,0,85187,408000000,0
2025-09-26T16:48:07+09:00,93250,2201600,0,85406,408000000,0
2025-09-26T16:48:17+09:00,93250,2201600,0,85625,408000000,0
2025-09-26T16:48:27+09:00,93593,2201600,0,85531,408000000,0
2025-09-26T16:48:37+09:00,93406,2201600,0,85562,306000000,0
2025-09-26T16:48:47+09:00,93375,2201600,0,85625,408000000,0
2025-09-26T16:48:58+09:00,93343,2201600,0,85375,306000000,0
2025-09-26T16:49:08+09:00,93531,2201600,0,85781,408000000,0
2025-09-26T16:49:18+09:00,93593,2201600,0,85781,918000000,0
2025-09-26T16:49:28+09:00,93625,2201600,0,85843,408000000,0
2025-09-26T16:49:38+09:00,93406,2201600,0,85718,408000000,0
2025-09-26T16:49:48+09:00,93718,2201600,0,85625,408000000,0
2025-09-26T16:49:58+09:00,93750,2201600,0,85562,306000000,0
2025-09-26T16:50:08+09:00,93593,2201600,0,85625,408000000,0
2025-09-26T16:50:19+09:00,93843,2201600,0,85625,408000000,0
2025-09-26T16:50:29+09:00,93718,2201600,0,85781,408000000,0
2025-09-26T16:50:39+09:00,93625,2201600,0,86031,408000000,0
2025-09-26T16:50:49+09:00,93812,2201600,0,85718,306000000,0
2025-09-26T16:50:59+09:00,93937,2201600,0,85750,408000000,0
2025-09-26T16:51:09+09:00,93843,2201600,0,85687,306000000,0
2025-09-26T16:51:20+09:00,93718,2201600,0,85718,408000000,0
2025-09-26T16:51:30+09:00,93937,2201600,0,85906,408000000,0
2025-09-26T16:51:40+09:00,93812,2201600,0,85906,408000000,0
2025-09-26T16:51:50+09:00,93937,2201600,0,85937,306000000,0
2025-09-26T16:52:00+09:00,93812,2201600,0,85906,408000000,0
2025-09-26T16:52:10+09:00,94000,2201600,0,86125,408000000,0
2025-09-26T16:52:21+09:00,94156,2201600,0,86281,408000000,0
2025-09-26T16:52:31+09:00,93875,2201600,0,86125,306000000,0
2025-09-26T16:52:41+09:00,94093,2201600,0,86031,408000000,0
2025-09-26T16:52:51+09:00,94156,2201600,0,86218,408000000,0
2025-09-26T16:53:01+09:00,94250,2201600,0,86062,408000000,0
2025-09-26T16:53:11+09:00,94000,2201600,0,86093,306000000,0
2025-09-26T16:53:21+09:00,94156,2201600,0,86000,306000000,0
2025-09-26T16:53:32+09:00,94281,2201600,0,85968,306000000,0
2025-09-26T16:53:42+09:00,94250,2201600,0,86343,408000000,0
2025-09-26T16:53:52+09:00,94343,2201600,0,86125,306000000,0
2025-09-26T16:54:02+09:00,94250,2201600,0,86281,816000000,0
2025-09-26T16:54:12+09:00,94093,2201600,0,86156,306000000,0
2025-09-26T16:54:22+09:00,94218,2201600,0,86156,306000000,0
2025-09-26T16:54:32+09:00,94250,2201600,0,86500,306000000,0
2025-09-26T16:54:43+09:00,94406,2201600,0,86156,306000000,0
2025-09-26T16:54:53+09:00,94343,2201600,0,86375,306000000,0
2025-09-26T16:55:03+09:00,94406,2201600,0,86218,306000000,0
2025-09-26T16:55:13+09:00,94531,2201600,0,86375,306000000,0
2025-09-26T16:55:23+09:00,94468,2201600,0,86406,306000000,0
2025-09-26T16:55:33+09:00,94312,2201600,0,86468,408000000,0
2025-09-26T16:55:43+09:00,94593,2201600,0,86500,306000000,0
2025-09-26T16:55:54+09:00,94718,2201600,0,86625,510000000,0
2025-09-26T16:56:04+09:00,94718,2201600,0,86593,408000000,0
2025-09-26T16:56:14+09:00,94468,2201600,0,86687,408000000,0
2025-09-26T16:56:24+09:00,94625,2201600,0,86531,408000000,0
2025-09-26T16:56:34+09:00,94593,2201600,0,86562,408000000,0
2025-09-26T16:56:44+09:00,94531,2201600,0,86625,408000000,0
2025-09-26T16:56:54+09:00,94656,2201600,0,86625,408000000,0
